key	ASM1913465v1	ASM215146v1	ASM215148v1	ASM215150v1	ASM2466215v1	ASM2466217v1	ASM2466219v1	ASM336729v1	ASM4079071v1	ASM4079073v1	ASM4079074v1	ASM4079075v1	ASM4079076v1	ASM4079077v1	ASM4079078v1	ASM4079079v1	ASM4079080v1	B331PP	B418PP	B500PP	ESI26H	ESI36H	ESI403H	ESI425H	PFhe_I_PB_Ill_cons	UCT109H	UCT110H	UCT113H	UCT124H	UCT29H	UCT30H	UCT31H	UCT32H	UCT35H	UCT50H	UCT92H	UCT96H	UNY1032P	UNY1038P	UNY1083P	UNY1085P	UNY1090P	UNY1128P	UNY149P	UNY169P	UNY172P	UNY193P	UNY203P	UNY208P	UNY990P	URI101H	URI102H	URI103H	URI107H	URI111H	URI112H	URI117H	URI118H	URI120H	URI33H	URI34H	URI36H	URI39H	URI40H	URI41H	URI42H	URI44H	URI46H	URI47H	URI48H	URI56H	URI86H	URI87H	URI88H	URI89H	URI91H	URI93H	UWI247P	UWI248P	UWI263P	UWI283P	XYZ459H
ASM1913465v1	1.0	0.9273949011031167	0.929449296345673	0.9313013969502429	0.9412580721658866	0.9612279614084593	0.9516370326355758	0.9616517561003449	0.9445692406572319	0.9532637220721807	0.9494148057236762	0.9464974464804262	0.9735978142874636	0.9461804698753985	0.9726952986786334	0.958822570158085	0.923233372200791	0.9261809479966906	0.9487245934956825	0.9418788370335661	0.9047951649690805	0.9624456038683133	0.9543137837104594	0.9926881801075914	0.9542258215232763	0.9511825992544126	0.9684011617755776	0.942453505924773	0.9492055779720094	0.9515543142064333	0.9671943941030107	0.951599671060752	0.969331979233133	0.9611318711729535	0.9455198668610297	0.9643799034674014	0.9494320594431598	0.9517325844865849	0.9692361385008245	0.9599802329492721	0.939231147864709	0.9535150199186248	0.9597820710292366	0.970623582109449	0.9484077038018037	0.9387915091987931	0.9554806654848558	0.9403765235845369	0.9535157927775084	0.9544608321073731	0.9520622868039164	0.9510130974881674	0.9675784211722367	0.9503107102818368	0.9522473796373514	0.9631052771135414	0.955097404855124	0.9590047745417474	0.9484780539438383	0.9463731746977173	0.9571650045203006	0.9445987297931003	0.9521157420592751	0.9524951392607959	0.950517510107669	0.9517134673024756	0.9688203138104197	0.9650900204803369	0.9702263543414825	0.9545906610109511	0.9018270666013962	0.9627230264002563	0.9509887732821138	0.9637377624109691	0.9532686783414162	0.9523551073782144	0.9509623265034575	0.9667712269376139	0.9686056358279512	0.9682121631348984	0.942602131431446	0.936513801370681
ASM215146v1	0.9110658133025472	1.0	0.9702550565958817	0.9997253571570368	0.9417844599776203	0.9215686169970145	0.9966003319134821	0.9083323249763996	0.9056713226870241	0.91407540957087	0.946948495565584	0.9495063562706181	0.9212796055607902	0.9948084020037536	0.9257098517768344	0.9130093047149661	0.9507330691458592	0.9434804850582165	0.9469731157888762	0.9442608475473278	0.8933868900707952	0.9120951551924509	0.9358580369763387	0.9130687962850118	0.9319816828743335	0.9905777783020346	0.9254202299964046	0.9006305007603436	0.9720343342110718	0.9929612086654592	0.9265484501566609	0.9663322842490473	0.9274736633659194	0.9153672618903437	0.945465770245389	0.926791171609218	0.9707306941604192	0.9963580209526097	0.9247855254744799	0.9236453387795824	0.9367211780357481	0.916019758649382	0.923519756281906	0.9292165176981924	0.9444952797601863	0.9375178514316838	0.9277352624695937	0.9160365633344633	0.9160918065420321	0.9410394737870231	0.9879791897567778	0.989926410714027	0.9268359266246081	0.990598321737828	0.9942338541158453	0.9262027939082117	0.9197022899204182	0.9194708235544311	0.9916514268469409	0.9403797547769567	0.9160695125928884	0.9461160603637561	0.9933481269934593	0.9944916778249082	0.9633745851050496	0.967181076480295	0.9274100818356634	0.9261745369438991	0.9274960787022202	0.9414218322695503	0.8855626345465112	0.9245395348195408	0.9907278109496185	0.9226477723243098	0.9945846308271478	0.9950736042649663	0.9901886489410685	0.9228840287235309	0.9205521601524915	0.9276766896496295	0.9093517354091171	0.9036803717850713
ASM215148v1	0.9216898943320083	0.9780891741228608	1.0	0.9944979363338818	0.9259740359822879	0.924778488089243	0.9959378606879318	0.9184902936590296	0.9127480706221313	0.9226120723467496	0.9286111456553213	0.9313375033050928	0.9242578208097607	0.9759241185391943	0.9326031936253381	0.9184652657524346	0.9736220995757648	0.9269869447060276	0.9278988624412688	0.9276059678341085	0.9050019282482346	0.9213355275236028	0.9543850979542223	0.9237478674914597	0.9451029581255901	0.9915675433761225	0.9329031022976999	0.904341412284821	0.9599573193858588	0.9925678081212733	0.9361551885791832	0.9940009728991532	0.936025263556879	0.9244557561585366	0.9265910531182887	0.9344643303422514	0.9616904892278774	0.9949241814992209	0.9347793487135548	0.9358499289585771	0.9245938292928373	0.9320789927424966	0.9354088819789366	0.9381375922126939	0.9270062913000316	0.9230682259343856	0.934120529850582	0.9214585490659959	0.9322965460856539	0.9272714969411403	0.9882212125908632	0.9898820579941262	0.9342489105845901	0.9897579582993138	0.9933325292360067	0.9357967551199721	0.9252669148766438	0.9317264665988825	0.9895907392383083	0.922851296254031	0.9230137442798594	0.9355843958395793	0.992551569698688	0.9930119536008604	0.9915287323268804	0.9945910938164245	0.935188367999795	0.9306794926050644	0.9353379506736452	0.9258687360946319	0.8651352427793414	0.9305584282458036	0.9906899756304917	0.9325244991482062	0.9960958010409733	0.995286796592535	0.9910524747013684	0.9316427128039151	0.9290791789266103	0.9360424212180484	0.9218901039597781	0.9169232940138304
ASM215150v1	0.898958184741968	0.9835427463555109	0.9715754491753501	1.0	0.9293383892704656	0.9086942899666739	0.9956646577682601	0.8967635085549538	0.8926825702750758	0.9018299031729493	0.9369398682125581	0.9379629350974426	0.9105178522032807	0.9806660084001355	0.9138212316284621	0.9036828349537914	0.9501501511627282	0.9309563620510347	0.9365356532566049	0.9317019957886206	0.8846597371394608	0.8996030382147784	0.9308095023328591	0.9022698838765737	0.9218198426617326	0.9933852095828064	0.916364375402763	0.8885716066592751	0.9617870861308553	0.9935756677358706	0.9182777446434652	0.9695627761060064	0.9190671794173093	0.9069635630744977	0.9350572664886303	0.9163289688724328	0.9641560754934234	0.995024111702825	0.915985137722306	0.9137324135153603	0.9271323833882473	0.9078185758660966	0.9137221897633226	0.9205116475805025	0.9336886012283244	0.9266225355145182	0.9163422072839785	0.904131953147838	0.9086700534865146	0.9310797193762665	0.9896477110582803	0.992464287021489	0.9172402554021922	0.9925427740142219	0.9945095121878555	0.9175842916856519	0.9097412772707876	0.9090946995384304	0.9911004015915464	0.9277353618570471	0.9053015050911105	0.9365681983518981	0.9938112311092429	0.9947503594530228	0.9656218758814664	0.9686120185133069	0.9187644271122156	0.915424889978365	0.9183177561394333	0.9311163768169101	0.8632803360206202	0.9136160823212943	0.9926304943151155	0.9149333635396741	0.9961078219874504	0.9963388699053816	0.9930344956358269	0.9145408720171623	0.9122082931656509	0.9187318752338992	0.9002452139475161	0.8950300437412025
ASM2466215v1	0.8607142528698475	0.8783506952663779	0.8539235209954946	0.8793671526057725	1.0	0.9194492638395364	0.9456785154757174	0.8851902066327292	0.9173225569069038	0.9283397421742542	0.9551671017149573	0.9282979901936649	0.9187846946727959	0.9415621450576142	0.9157129344851244	0.9210361597627738	0.8859239806479725	0.9831218846008901	0.9484493194209065	0.987050257501961	0.8527951891042175	0.8675183215621161	0.9150567802347176	0.8687509578444143	0.9051451320385021	0.9434097950384186	0.9235784539823227	0.9054936233260594	0.9512743185754408	0.9439822048154461	0.9290779788888973	0.9193356796186498	0.9234614450881413	0.8990542168985056	0.9260112448528413	0.9332628636749639	0.9489882243721346	0.9459718029437573	0.9230112271446512	0.9227283278722842	0.946880442113186	0.93078870653983	0.9227924730249502	0.9260853935259642	0.9406694620409952	0.9274897305705677	0.9210359428406567	0.9125353961471487	0.9309200932497952	0.9475290347338857	0.9456023970108834	0.9424150884728391	0.9222706806240544	0.9438996885806769	0.9454666581672435	0.932110847385939	0.9112136986026909	0.9114845259650014	0.9409317735764472	0.9409276843006144	0.9221371448179734	0.9862028648197227	0.9441985938376167	0.9461883303129961	0.9181299536713831	0.9222384046431759	0.9240019503531222	0.9229300197332229	0.9233452979434023	0.9405260043373501	0.8997752887144035	0.9193866348753517	0.9440471221694514	0.9376082986540739	0.9467094813417444	0.9452172284733971	0.9404256938029004	0.90051841104759	0.8955771773349052	0.8991959488322158	0.9064588014973337	0.9004659999634013
ASM2466217v1	0.903556661304055	0.8774574056950821	0.8713080446680032	0.8786360318714576	0.9305644467438149	1.0	0.9371043479038855	0.9136153461255742	0.9579329574841812	0.9605325525874474	0.9224472532790311	0.908636884369823	0.9458139966646819	0.9342448779067521	0.9341234195408009	0.9848665099161661	0.8951209367955149	0.9159767436461151	0.9231359078883343	0.9409463625748355	0.8719357755355077	0.8911384435189047	0.9218277719098403	0.9150639739865531	0.9111205803260819	0.9272133945217662	0.9859049387708668	0.9363884765490026	0.934679538056392	0.936867816431541	0.9925069422164821	0.9324670230536941	0.9964390416355333	0.930608825271747	0.9054332882544736	0.9880156786674161	0.930704575581274	0.9286583716460891	0.9959284805144897	0.9586183863713275	0.9153400517259342	0.9468157400712071	0.9579804173997929	0.9982102890626384	0.9178910907813824	0.9061080142352195	0.9432666173118958	0.9284420917293126	0.9470641372745774	0.9262932112568033	0.9472581080519688	0.9262265237548145	0.9948972987098665	0.9274606440082263	0.9388752508659507	0.9838893815506228	0.9720321779322518	0.9776508094721958	0.9360500977573963	0.9349424037566174	0.9482304082368648	0.9424998646419481	0.939489762762401	0.9290333311587092	0.9308911568216208	0.9233063405620431	0.994909639849069	0.9949643900570616	0.9971574409702477	0.9253371362938554	0.8729632486021592	0.9904790505260439	0.9278778439785241	0.9756513230631741	0.9392628087786901	0.9384996158464199	0.93523331167819	0.9570230449716559	0.9597487374129136	0.9595772822525244	0.9128589788764799	0.8988733231096454
ASM2466219v1	0.8439892983921867	0.9016949296373683	0.8941872014746793	0.9149796928050163	0.9080846958652197	0.8922269204565992	1.0	0.862486900497747	0.8838019845783515	0.8825348403064648	0.9182408720507407	0.9091112017303863	0.891702429959585	0.9740000716776027	0.8932720420473336	0.8893258100294079	0.9044244963862866	0.9012565364943371	0.91563176537209	0.9247140955193528	0.8445002916398777	0.8473219153293022	0.9194515578254574	0.8532563880117936	0.9003595129993334	0.9722784334401149	0.8921518805866108	0.8580232891111085	0.9546281770552557	0.9895912623581842	0.9084905978344056	0.9677268350548301	0.9033917359238501	0.8741077136461601	0.9044453363602715	0.8955067237141271	0.9501229498447848	0.9784983231951675	0.9063810880083673	0.9004651335152126	0.9051501387931661	0.8842805032359758	0.903551753151934	0.9049675981648089	0.9140868068393119	0.9039970885199905	0.9024746172231526	0.8653115289273855	0.8844654794479097	0.9011220270489484	0.9831841750378368	0.9682968426528176	0.9025941361194488	0.9714824608651892	0.9885380335337736	0.9063879247494869	0.882663946481676	0.8866171364179163	0.9861004392099488	0.9124874580248671	0.884878786936544	0.9285325534525449	0.9888174969000579	0.9766250470890548	0.9655644684197605	0.9524689780869054	0.9019257643136604	0.9043347838912056	0.9086837043479292	0.9004045390900673	0.8324539388236288	0.8965809803751179	0.9721345332390362	0.9090085179787865	0.9915282732352304	0.9884423979719023	0.9823564855084573	0.8793094260847268	0.8770777452600949	0.8875731400723921	0.8801016038555814	0.8740097309807514
ASM336729v1	0.9292239429005961	0.8930429652493064	0.8946125765777616	0.8971489825833303	0.9348343206817346	0.9386686927730097	0.9451980623707646	1.0	0.9438113278577761	0.9475791395696062	0.9430607584140628	0.926301041179733	0.9844772348788791	0.9307581015661361	0.9837666312282947	0.9499525998428646	0.9055926102336084	0.9255452705867651	0.9391976932499403	0.936317039125964	0.8800187592747671	0.9289121702245561	0.9359679455810611	0.9436215401372805	0.9229477234615149	0.9403417931565577	0.9574459771267058	0.9329697056990801	0.9435501292991463	0.9467649287718931	0.9641950155278972	0.9471118074886693	0.9573469759676031	0.972398052892838	0.9228979892816095	0.9577649392131091	0.9395167001075803	0.9408200712982034	0.959065796450199	0.9491116767932588	0.9309140345146735	0.9530007720056988	0.9536843860691044	0.9583841267823819	0.9385234110193031	0.9274414885431458	0.9594267927898555	0.9367146239094674	0.9531132312028933	0.9498295553235793	0.9447204959072233	0.9389187827249849	0.9551545776425333	0.9397085458457298	0.946028688219395	0.9655793126216061	0.942472152377705	0.9340825911637449	0.9428003554926028	0.9462155676873293	0.9491512262231312	0.9434556593024517	0.9447990298691101	0.9429747100618091	0.943514940821987	0.9402729650953876	0.9571782993258823	0.9576071163467265	0.9627275391218175	0.951878510505344	0.8978854540894049	0.9530963901586331	0.9402266270316503	0.965476167516733	0.9473300956026487	0.9428074582286946	0.9425688394492753	0.9543220120101258	0.958028196321892	0.9609949247644609	0.924065194425249	0.9225421920338542
ASM4079071v1	0.8905637654822177	0.8665532154751776	0.8680223906767456	0.8687793517634913	0.9307250642473117	0.9662748867933847	0.9380677137007445	0.9156542463542513	1.0	0.9760594064260415	0.9226326461588578	0.9089382592074053	0.9498684206712306	0.9339891689841492	0.9469063645173099	0.9815828918812506	0.8963073372944497	0.9199976596623797	0.9259756517355706	0.9503134511708353	0.8648062598402163	0.9023391362698175	0.9221001522105808	0.9193312332000158	0.9129754539589594	0.9213464440678097	0.9732147971919051	0.9345733824379819	0.9367156841060137	0.9392229569418099	0.9853850437462878	0.9388445072429221	0.979998678222775	0.9272882001538865	0.9048546996255041	0.9707455768439334	0.9293651281075853	0.9245547071816242	0.9860640358588681	0.9621184499512937	0.9198157331263481	0.9558295325379865	0.964347815173965	0.9825789397519776	0.9171777846808812	0.9063710772180337	0.9448678543790082	0.9162072103266137	0.9559388963866373	0.9382302145240234	0.9489450220993747	0.921020096992517	0.9790983229757952	0.9216346433272908	0.9410125188636562	0.9742280342656405	0.9508510613638418	0.9643458410916024	0.9364676838437802	0.9534268684655235	0.9420552432679414	0.9459004543583561	0.9416985861821303	0.9263891104131139	0.9378035610904784	0.9238311971019277	0.9801233322466737	0.9876561721348456	0.9863361326529422	0.9374139549275492	0.9005106421198803	0.9769925215460872	0.9216347840105721	0.9737936455472133	0.9414395024116871	0.9340536354257593	0.9372078089432253	0.9545471295662556	0.9537585555644684	0.9608993956854928	0.9247742217530348	0.9058497096877731
ASM4079073v1	0.8864707837758672	0.8629825129137666	0.8655775222819935	0.8660540464844444	0.9403101663431366	0.9615140122601453	0.9339297211009728	0.9080638800110835	0.9701759771373542	1.0	0.9289396741378401	0.9129410225104886	0.9480384713268956	0.9322411785173254	0.9468679588975782	0.9703006282455722	0.904514019391742	0.9278868739139529	0.9286280979310783	0.939727559612982	0.8718521081819827	0.8938866996762337	0.9316436538141782	0.9133177673838674	0.9229582260787683	0.9304330735790065	0.973534705023447	0.9356249417626281	0.9461957206607008	0.9327201736353574	0.9761277460288978	0.9330387541748705	0.9740001269398938	0.9182370036744695	0.9078871245422148	0.9768728985282106	0.942505635104314	0.9335379780621353	0.9751657667837038	0.9661393369484146	0.9299064332342307	0.9741564604679557	0.9665168676987386	0.9770898155506618	0.9207750457133977	0.9131743610005052	0.9502704951164329	0.9195477137440181	0.9750133692646182	0.9425972567933382	0.9435761270615465	0.9295821176471086	0.9730259690506196	0.9306410203221879	0.9339130921925352	0.9654202406217773	0.9559817684255796	0.9604391713827496	0.9307512522914463	0.940901875311207	0.9476456563588843	0.9376647794536361	0.9361009365597494	0.9338985807474339	0.9304776597764648	0.934174255270436	0.9748968436908351	0.9733833838966907	0.9758256523714736	0.9409159754505837	0.8749423782894505	0.9693310353058765	0.9310588491609881	0.9825922882709702	0.934069937052199	0.9352018937724824	0.929367493551881	0.954078572263867	0.9525766531262907	0.9455297307567521	0.928671077855272	0.9123315022533066
